Tỉnh/Thành phố trực thuộc trung ương,Tỉnh/Thành phố trực thuộc trung ương.1,Thang điểm,Hà Nội,Cao Bằng,Tuyên Quang,Lào Cai,Điện Biên,Lai Châu,Sơn La,Thái Nguyên,Lạng Sơn,Quảng Ninh,Phú Thọ,Bắc Ninh,Hải Phòng,Hưng Yên,Ninh Bình,Thanh Hóa,Nghệ An,Hà Tĩnh,Quảng Trị,Thừa Thiên-Huế,Đà Nẵng,Quảng Ngãi,Khánh Hòa,Gia Lai,Đắk Lắk,Lâm Đồng,Tây Ninh,Đồng Nai,TP. Hồ Chí Minh,Vĩnh Long,Đồng Tháp,An Giang,Cần Thơ,Cà Mau
Weighted PAPI Score,Chỉ số PAPI tổng hợp (có trọng số),10-80 điểm/points,48.23727798461914,43.2766227722168,47.1840903338264,44.96382141113281,40.43730926513672,45.52452087402344,43.84703826904297,46.9933807849884,50.498069763183594,,48.015838623046875,,47.66711502075195,49.419981122016914,47.82857090718037,51.78852462768555,47.831119537353516,49.53632736206055,47.090982055664064,52.62757873535156,46.03466245863172,44.19437917073568,46.296817779541016,44.31116805538055,44.81665624891009,46.380025506019585,46.7176759654078,43.84517324538458,45.56986459585337,44.189517165675305,44.38817439359777,45.225528717041016,45.01324118337324,46.86702128819057
PAPI 95% CI Low,Chỉ số PAPI tổng hợp (có trọng số) - điểm tối thiểu trong khoảng tin cậy 95%,,47.790863037109375,41.95909118652344,46.62889054242302,43.807804107666016,39.3958740234375,45.10376739501953,41.71775817871094,46.44033694267273,50.14106750488281,,47.19904041290283,,46.74499139785766,48.58678257465362,46.883680085878126,51.3075065612793,47.20484161376953,48.93689727783203,45.53140106201172,51.664615631103516,44.06021414862739,43.7155024210612,45.753274281819664,43.552362503543975,42.90708255767822,43.42483985424041,43.8187413708917,42.86788613455636,44.76830778855543,42.97327573371656,43.60629743688247,44.01602110991606,43.83313505111202,45.309608459472656
PAPI 95% CI High,Chỉ số PAPI tổng hợp (có trọng số) - điểm tối đa trong khoảng tin cậy 95%,,48.683692932128906,44.594154357910156,47.73929012522978,46.11983871459961,41.47874450683594,45.945274353027344,45.976318359375,47.54642462730407,50.855072021484375,,48.83263683319092,,48.58923864364624,50.25317966938019,48.773461728482644,52.2695426940918,48.4573974609375,50.13575744628906,48.65056304931641,53.59054183959961,48.00911076863606,44.67325592041016,46.840361277262375,45.06997360721711,46.72622994014195,49.33521115779876,49.61661055992389,44.822460356212794,46.371421403151295,45.40575859763406,45.17005135031307,46.43503632416596,46.193347315634455,48.42443411690848
PAPI Standard Error,Chỉ số PAPI tổng hợp (có trọng số) - sai số ,,0.27138277888298035,0.8009483814239502,0.3375150438617257,0.7027609795331955,0.6331055164337158,0.25578343868255615,1.2944217920303345,0.3362033832818269,0.2170269638299942,,0.4965439289808273,,0.5605729926377534,0.5065147923305631,0.5744129862334277,0.2924194931983948,0.3807242214679718,0.3644031882286072,0.9480939388275146,0.5854007005691528,1.2002984285354614,0.29111566146214807,0.330428143342336,0.46128998841008834,1.1608598572867257,1.7965039275586605,1.76230762744772,0.5941087007522583,0.4872779075915997,0.7393719174645164,0.47531529384500837,0.7352779354598071,0.7174045020534147,0.9467761431421552
Unweighted PAPI Score,Chỉ số PAPI tổng hợp (không có trọng số),10-80 điểm/points,44.44655227661133,39.191184997558594,43.08443495806525,41.25278282165528,37.22300338745117,42.33573913574219,40.14189910888672,43.1355619430542,45.83806228637695,,44.03803539276122,,43.38058910369873,44.81718707084655,43.91946802912532,47.101585388183594,43.821327209472656,45.135616302490234,43.09573669433593,48.05908203125,42.30612097846137,40.61843999226888,42.402539571126304,40.91468921784431,41.26577486310686,43.003974318504326,42.14569144413389,40.82001822335379,41.9710705096905,40.336304751309484,40.66283618702607,40.89900207519531,40.97884393507435,42.86552429199219
Unweighted 95% CI Low,Chỉ số PAPI tổng hợp (không có trọng số) - điểm tối thiểu trong khoảng tin cậy 95%,,44.07015609741211,38.14494705200195,42.6051061293658,40.196990966796875,36.068138122558594,41.91203689575195,37.62440490722656,42.41944289207458,45.30388641357422,,43.31747277577718,,42.6339807510376,43.989517331123345,43.302642306765996,46.726192474365234,43.25821304321289,44.39936828613281,41.689099884033205,47.138545989990234,40.67272482977973,40.10951614379883,41.9541269938151,39.94811728692824,39.07492079053606,40.74863708019256,39.98266364788187,39.97169058663505,41.333587411733774,39.23232592958393,39.851672901826745,39.87967970564559,39.95686758718183,41.70317350115095
Unweighted 95% CI High,Chỉ số PAPI tổng hợp (không có trọng số) - điểm tối đa trong khoảng tin cậy 95%,,44.82294845581055,40.237422943115234,43.5637637867647,42.308574676513665,38.37786865234375,42.75944137573242,42.659393310546875,43.85168099403381,46.37223815917969,,44.75859800974528,,44.127197456359866,45.64485681056976,44.53629375148464,47.47697830200195,44.38444137573242,45.871864318847656,44.502373504638676,48.979618072509766,43.93951712714301,41.12736384073894,42.85095214843751,41.881261148760395,43.456628935677664,45.259311556816094,44.30871924038592,41.66834586007255,42.60855360764724,41.44028357303504,41.473999472225415,41.91832444474503,42.00082028296686,44.02787508283342
Unweighted Standard Error,Chỉ số PAPI tổng hợp (không có trọng số) - sai số ,,0.22881637513637543,0.6360242962837219,0.2913915374699761,0.6418321579694748,0.7020606398582458,0.25757622718811035,1.5304230451583862,0.43533927202224737,0.3247338533401489,,0.4380412970980009,,0.45387560725212095,0.503153576515615,0.3749775411309423,0.22820693254470825,0.342326283454895,0.44757652282714844,0.8551165521144867,0.5596072673797607,0.9929664134979247,0.30938188731670385,0.27259715398152673,0.5875930766905507,1.3318542689085007,1.3710549124516547,1.31493787518863,0.5157111258733841,0.387535854944816,0.6711251970493434,0.49311821600970096,0.6196614149454477,0.6212759229444689,0.7066105093274797
Dimension 1: Participation,Chỉ số nội dung 1: Tham gia của người dân ở cấp cơ sở,1-10 điểm/points,5.009957790374756,4.551398754119873,4.8796317717608275,4.6208951473236075,4.1763105392456055,4.874541759490967,4.798167705535889,4.962817341089249,5.516691207885742,,5.19460654258728,,4.869974911212921,5.132465049624442,5.124026543385274,5.854752540588379,4.8270440101623535,5.069177627563477,4.9028088569641115,5.474792957305908,4.293159590827094,4.262983322143555,4.608211676279704,4.63175449063701,5.003453424998693,5.336428672075272,4.256577771285484,4.401543889726911,4.322001449878399,4.131102923190955,4.211486507864559,3.9740931923324996,4.229823912343671,4.43210050037929
Civic Knowledge,1.1: Tri thức công dân,0.25-2.5 điểm,0.837394654750824,0.5932753682136536,0.6679930055842679,0.6475143134593964,0.49477705359458923,0.7261810302734375,0.611294150352478,0.727759450674057,0.7510576844215393,,0.7788177827994028,,0.6617676451802255,0.7630503885447978,0.7322881995020687,0.8537590503692627,0.7306329607963562,0.7566648721694946,0.728265917301178,0.8548682332038879,0.7285143335660298,0.634758194287618,0.7810356020927429,0.6792581369799953,0.6824032366275788,0.7595381829887627,0.7096943649752386,0.7858919331005642,0.7706324228873621,0.6602506149898877,0.6944717519423541,0.6342998163120166,0.6320716084972505,0.8325280036245073
